Bodemtype,GVG,Starting_heads,GHG,GLG,Landgebruik,Base_impermeable_2,KD_l1,AHN,soil_rootzone_thickness,base_impermeable_layer_1,GHG_ERROR,U_matrix,X,Y,XY,Total features
340.80186272212984,2.4347404981718066,4.634770601654053,2.2088623998355867,3.0882562668180467,13.645670286311148,,5.3801093128662245,659.3622836296387,33.183934615154264,,-0.969572454738617,0.730153372845008,0,9,540,1.0
336.4964817242203,1.4726905092191696,2.7951834542236327,1.2549307937202454,2.0937394403829575,14.959841432449817,,11.848570363525397,414.8045662434082,29.250168657712937,,-0.34347052277565004,0.6191102094674193,1,9,541,
329.85919277079006,0.703896746851921,0.85653531137085,0.48776157652282714,1.3184489985904695,16.419301378172875,,15.040954039978033,169.44817627319344,26.332411441993713,,0.10880730424523355,0.40436213342340094,2,9,542,
321.51879691474153,0.5339691619682312,0.07887918487548795,0.3097799553337097,1.1807309070768355,16.546709673950673,,10.141281387329101,77.35943926684581,26.32342840147972,,0.17538207431793218,0.2525065205221619,3,9,543,
309.1890021625595,0.6779045235519412,-0.24182811593627918,0.4539879171085359,1.3235526949214935,16.114443376635073,,4.948524647583,55.99047746289057,27.831982328062058,,0.12184932680368432,0.25940808570243196,4,9,544,4.0
283.0728650246658,1.1597961378784178,-0.8036329221496583,0.9754363348331452,1.6472351501617433,15.895874865240096,,5.594340195922854,44.0163489462891,30.322164721708297,,0.11099570542812343,0.2504450919547321,5,9,545,
259.45728171642304,1.456791858291626,-1.2994841478576653,1.3041619299011231,1.8173227442674635,15.737992769646645,,7.160786419555663,27.93263276806624,31.866650810346606,,0.09294758258700364,0.17180289051400585,6,9,546,11.0
251.1241278105469,1.1379394754810332,-1.3846039291076657,0.9606823427352906,1.5969838543901442,15.23263029510355,,4.920730844970706,1.5302456120605257,31.85686198214531,,0.002212014963626885,0.14488335473465908,7,9,547,2.0
244.99968546645354,0.6413854179544449,-1.250784898010254,0.42527295199394244,1.2558470091114047,14.659381201883793,,2.051879522521972,-30.79662324902347,30.326730851936343,,0.006139823871850969,0.17339821004410877,8,9,548,
234.85412947892,0.42966891411972075,-0.7205437606811529,0.19425498209762582,1.1213092997941971,14.755242726437093,,1.2101020512695442,-0.29954903930661203,27.396648069000243,,0.18260132345438007,0.22186623262896243,9,9,549,
217.72442009693907,0.41029103938198075,0.43884513479614284,0.17499229280471784,1.10148533645916,15.240924646454811,,1.3945092472534242,141.7151648308104,23.902036401138307,,0.71511109949708,0.24423225267243392,10,9,550,
199.5298943171921,0.5110292247581483,1.6155952356567393,0.2826574236965178,1.1745021348304752,15.386531102048398,,2.91176980895996,305.17483360522465,22.030161759548186,,1.26012198472023,0.24515949163512046,11,9,551,
178.94885461280822,0.585316388090134,1.6904787932128897,0.37350287569046037,1.1825850824680328,15.687591349520684,,5.646648757019037,299.3159145749512,22.946073764114377,,0.9491675000011921,0.23076490527952903,12,9,552,
159.36936829319,0.529585085079193,1.3827389590759278,0.3348751720619201,1.0584056139802933,16.387324006580354,,6.205491563476556,223.22894040332017,25.808918041143414,,0.4013247741520405,0.18963554371917976,13,9,553,2.0
150.3841891493759,0.4908484522180556,1.4502362856140127,0.2975201361522677,1.0141631035442353,16.90712924100828,,4.935876905944809,209.1359454418946,28.553669656000135,,0.22725319250106812,0.12140816471549525,14,9,554,2.0
145.56596154212951,0.5100606496315003,1.6482395267639163,0.31208226879501355,1.0519694255037306,17.138862829228877,,4.469940349792481,228.60060955493168,30.701631034450532,,0.1816467704343796,0.10668969377963307,15,9,555,10.0
138.09176951934813,0.6889985320749283,1.581134074218749,0.4954295594120026,1.2132512578363417,17.368958724246504,,6.140847550659188,255.15796303320303,35.90054334893227,,0.10828053239345548,0.13669290599012582,16,9,556,
129.0300920742874,0.96830501201725,1.2579449047851572,0.7882326691684722,1.4385744225788117,17.604963021035196,,11.716940163513186,267.23341568359365,41.4814288711834,,0.052425039197206424,0.12746468230262717,17,9,557,5.0
119.91197736236572,1.1971245134830475,0.8976108308105477,1.0303017436790467,1.6144068177270887,17.694167887440205,,24.22821110797119,245.7675999282228,40.745505960769655,,0.07487471207499496,0.1282102923790148,18,9,558,1.0
106.903187350914,1.2716665650062562,0.4665375636291511,1.114534439786911,1.650176689426422,17.658879834329603,,32.50186402380371,196.64476583081046,36.62297677658081,,0.1460808319854736,0.13625754397987097,19,9,559,3.0
95.11196061730195,1.105753469134331,0.22362318789672742,0.9520742485160827,1.4704662393074035,17.50164010977697,,28.394470890563966,155.5906109167479,33.62616283554077,,0.1861402403914928,0.1506249312961589,20,9,560,4.0
75.61263519441985,0.9354116909399033,0.12323219589233325,0.7898314979610443,1.267726302295685,17.281885682614327,,31.11670209698486,126.00843403271483,29.902438868589403,,0.15191774693369864,0.18278220881912774,21,9,561,1.0
54.2298200410614,0.9285998040294647,-0.10360347116088775,0.7903431231746674,1.231617022219658,17.321543270606995,,33.23137326989746,95.10755334863279,26.310565642471314,,0.03512641724586496,0.15762904168847944,22,9,562,1.0
42.549636543426516,1.0414579228982923,-0.49138059960937497,0.8997030125865935,1.3584866163597105,17.584710685693263,,18.621670228210448,53.57210879907234,25.11659719780922,,-0.08142804187774666,0.11699960669814118,23,9,563,1.0
34.51023944396972,1.0631998856096267,-0.7479986901245113,0.9151668846683503,1.405324972343445,17.64920191458273,,6.522309684265139,17.163963431396496,24.882411420688626,,-0.13015974123954777,0.09471998356384512,24,9,564,8.0
27.775475506034866,0.7724298092670443,-0.8028729241027825,0.60748187651062,1.1822142473897932,17.422684943935394,,2.676927791381843,-14.717377253173936,24.92741615522385,,-0.044062594217061934,0.08657370490576087,25,9,565,2.0
21.44409651678467,0.4223153898029328,-0.7935035731811517,0.2408512484283447,0.8981860041599274,17.160181076957223,,1.898232883361814,-39.690796110595784,25.198280194110872,,0.0484053103685379,0.07611692013944324,26,9,566,1.0
14.743627791160577,0.31569565941429145,-0.8552059146118172,0.1384942291278839,0.7745219335775375,17.059780600983622,,1.4560303609008827,-51.034628912597555,26.209096081848145,,0.023636427190303788,0.07020788177904141,27,9,567,4.0
8.612609423347479,0.3062393075199128,-0.9098663991394034,0.13410064760589568,0.7447797032346726,17.001254246044635,,1.2650650766601501,-55.85050538916016,28.207628610286715,,-0.018720979226827694,0.061599358503724,28,9,568,6.0
6.448015489051812,0.30075283920383455,-0.7499580600891118,0.12662452417182912,0.7472372712955475,16.857341955833434,,1.537850319152838,-44.43365960839856,29.41120681921959,,-0.010635561609268152,0.07030663053331432,29,9,569,16.0
7.032449192047125,0.31089101700973476,-0.395905844970704,0.13246984223747216,0.774584786980629,16.378669645085335,,2.7731130858154245,-12.02185728222662,29.71958475154877,,0.012768664288520748,0.19748039827497502,30,9,570,
19.854530074340815,0.42736854819393155,1.435641948120118,0.23660475915527357,0.9404360617179872,12.653058788771629,,12.186468053710925,185.18768840869143,29.897275858592987,,0.054160911540985124,0.3992774997819089,31,9,571,
46.14472373879242,0.6546714649219512,4.529950246032715,0.48212090854263323,1.0948668731136322,5.622166566536427,,27.775668420043942,534.8781349658203,30.661819153900147,,0.08880765078544617,0.33095851070994425,32,9,572,1.0
50.90709676482392,0.7256004763345718,5.035301447326661,0.5751343723793032,1.077475336478233,3.997278430245876,,29.365692532409668,593.4807358156738,30.79620663374901,,0.07459541693210603,0.1420984511757233,33,9,573,5.0
52.72765644552612,0.8358268746290207,5.103285647613526,0.6873913395633697,1.1795869751405719,3.0303829514064784,,26.79164289160157,593.5880201926269,30.305780372066497,,0.04050019721031195,0.13499773372226898,34,9,574,3.0
57.600822985115045,0.9518456070690153,5.158029256927491,0.7907332374000551,1.3462804854793546,2.041809214694977,,19.036703527893067,588.1045964816894,29.38473520149231,,0.02040862383008013,0.1322533469938957,35,9,575,4.0
68.26696697699738,0.8370821989707948,5.0759969677429195,0.6526328016128542,1.3248789017267226,1.3316150863990783,,14.581107137207042,580.620021128418,29.090742071580884,,0.0814328448605538,0.11030660899542037,36,9,576,
76.53003212373352,0.7604691808938981,4.865061884826661,0.5602908458690643,1.3111831451931,1.0659911315083512,,20.201544918273925,572.7375995439453,29.61301186890602,,0.10332746283411975,0.0763241473156582,37,9,577,3.0
78.99978685494995,0.8270587208509448,4.795842687713623,0.6274928176784513,1.3753376137285234,1.0152649963507656,,32.01531633312988,580.1595923439941,29.964544208488466,,0.04485225190520281,0.07450820964017872,38,9,578,4.0
79.25891548583222,0.8990327738475801,5.032985828277588,0.7088348313293455,1.4098064199838638,1.0288465554995536,,45.816813069641114,613.2285114790039,30.17777950573921,,0.0339632767140865,0.08481088119610763,39,9,579,4.0
80.32031901052856,0.888384819659233,5.674732929046631,0.7023947489528657,1.3823331974925994,1.0598427229747767,,58.75904409954834,677.2102317844239,30.51632971035957,,0.08241568093299867,0.08326214553882035,40,9,580,1.0
84.96282527508545,0.7971475916109085,6.314710659362793,0.6085562894592287,1.3015100064573288,1.0738054693346033,,60.625288643493654,736.3954464035644,31.282335361099243,,0.08270911760210997,0.08914946286875997,41,9,581,
91.05388805574036,0.8122497169408796,6.478157739318847,0.6243463226146697,1.3138732708454133,1.1119171314158436,,51.30031172210693,762.4551195776368,32.79647011351585,,-0.021227564749717653,0.12573645858360344,42,9,582,2.0
98.14300810728454,1.1144770174789427,6.445442198394775,0.9213319684925079,1.637078040222168,1.141776796280384,,45.690960233093264,799.4160774987793,35.38006419091225,,-0.28176397310495377,0.1707339321531946,43,9,583,1.0
111.31594898931122,1.6345126496219635,6.375118629119873,1.4340571763248444,2.186341359157562,1.0830457296910296,,46.07507683099365,858.4925176801758,39.58021758897782,,-0.5517115671610833,0.16901964937523611,44,9,584,2.0
119.27168907815552,1.8352116113910675,6.661151019042969,1.6323950857009888,2.396460285692215,1.087605858178616,,42.357577659118654,907.2145254248047,42.780627219009396,,-0.5055112009930611,0.13069514574169883,45,9,585,5.0
119.16564029057312,1.8510337958612442,7.3607529711303705,1.6419241053047182,2.4374784165496823,1.2348853020873065,,35.32933693225098,964.8903084626465,44.641489428873065,,-0.2841857094705105,0.1413245834673284,46,9,586,3.0
117.72024692512512,1.7928555662145615,8.440211447021484,1.5762250325603486,2.4093955160484315,1.477510961912155,,25.57605438970947,1049.148776012207,46.073493525161744,,0.02371774096608159,0.17980791569355234,47,9,587,1.0
121.63531178098297,1.4055465874462127,10.33200096029663,1.1840451203727722,2.04157111581707,1.4168245461106297,,15.127146057067876,1188.2653216437989,45.71050109402657,,0.23801842933773998,0.17538344990250795,48,9,588,1.0
125.66358413378906,0.9638635852851867,11.88960508239746,0.7416619840984344,1.602678372710228,1.153177117499352,,13.080085651184078,1301.094214800293,44.94455513126373,,0.18845237992882724,0.12659284022934356,49,9,589,2.0
126.69060920536805,0.826612666516304,12.653284369812011,0.6136021931285858,1.4286624409112931,1.11882791437149,,15.70738072283936,1375.203878302246,45.38248581731796,,0.07863282266855243,0.11753701805593424,50,9,590,5.0
126.11025430189514,0.9464037441864015,13.515490279022217,0.7409329181690214,1.5182725376987456,1.3217889271812435,,23.146126545593262,1490.4958419462891,49.02816775455475,,0.02123943849563603,0.19594461100904745,51,9,591,2.0
124.08808538765716,1.3610367370538712,15.234380236633301,1.1501883218612672,1.9544437284517289,1.7516975110063546,,38.63976619732666,1698.4949178249512,59.473086197242736,,0.17743259562015534,0.24305892824719377,52,9,592,1.0
123.33209238230133,1.6546870499572754,16.84570672067261,1.4387641282901764,2.2683776208724975,1.9539314445061695,,47.975360975891114,1875.0343402229005,65.48963426242828,,0.26264236187219625,0.21773882133164535,53,9,593,7.0
124.43112075157165,1.8652119514980317,19.45702438482666,1.6497903429641725,2.4769189269895553,2.022665145874023,,49.62721849182129,2147.2028840666503,67.04611763441086,,0.16033902579903614,0.24432817179750219,54,9,594,2.0
126.2034007644577,1.89977479022789,23.008495257873534,1.6890319968490601,2.4927454138879774,2.118999624929905,,45.923928511169436,2498.3357094694825,66.47218789313317,,0.09719004045367241,0.2679414710443314,55,9,595,2.0
129.72240586260986,1.5171748707923889,25.924429639190674,1.3162170989971163,2.070999079144478,2.316256947618961,,43.12081421624756,2747.6720518125003,60.30824036914825,,0.1083653815507889,0.26849439679187326,56,9,596,
136.97592650714876,1.1104689006719588,28.035169839782714,0.9150453736801145,1.6421565951919554,2.489202997070789,,43.60907950146484,2921.054035394287,48.914969506483075,,0.03878907253742214,0.26778509477980444,57,9,597,1.0
146.33777030073549,0.9794754869976043,28.847572126983643,0.779387948287964,1.5298187078466416,2.530413569997311,,50.90151749810791,3004.8029021533202,40.35308735705376,,-0.05454853591084485,0.23018428876355984,58,9,598,4.0
154.18379900650788,0.9122678431768418,29.072555298797607,0.7106830774135591,1.4686120639162064,2.6178395627508166,,60.517704767089846,3033.5223338393553,35.78830010848999,,-0.09133418099641799,0.22335240189917438,59,9,599,3.0
335.14007278100587,1.312314859301567,2.5986052094116214,1.0564074202041625,2.0859393330593106,17.021195984399796,,4.391867870544431,386.0463929768067,30.316554051885607,,-0.30792933199763295,0.27041745149568724,0,10,600,6.0
332.5089973666382,0.8501707075901033,1.532529824127197,0.6134678915100098,1.5470028282518389,17.266525249814034,,10.517278447387696,248.34093491430667,27.45245632734299,,0.0477123755836486,0.19261048761060118,1,10,601,
328.599343163208,0.5683663233737946,0.6372877498168954,0.3428181535034178,1.2205673939561845,17.42103313268757,,13.26558586187744,139.04795601489263,25.922563949041365,,0.2187965598201751,0.10925810088236983,2,10,602,13.0
322.0607778063812,0.4997249334774021,0.16815520544433582,0.27397898101043694,1.1527108599786757,17.329103483625886,,10.08241473797608,84.81123328271497,26.227330758771895,,0.2057191834461688,0.10248187653647904,3,10,603,7.0
309.23927960973356,0.5724063012046812,-0.20347196450805605,0.3431507098922726,1.2394297002239227,17.05578519429016,,5.163536255432135,52.7957871269532,27.970995626115798,,0.1086057874965668,0.15621734981508403,4,10,604,9.0
283.21953532585906,0.8643807242507937,-0.7394605870666506,0.6486804968376161,1.4771915534381865,16.75727325391388,,3.8700314192504806,28.628491157470535,31.191490260353092,,0.043261330205202175,0.19089584175232344,5,10,605,2.0
259.2764826845322,1.0468742969617844,-1.280959195465087,0.8582805562286375,1.5512580036411285,16.497148277493476,,4.688074856811511,-4.7980425673827085,32.828164429216386,,0.08160961393833166,0.1539771125352553,6,10,606,1.0
248.50079379119111,0.8271479317178725,-1.447446267608644,0.6427840162506102,1.314577228960037,16.332468343303205,,3.5845984351196307,-35.96117395068359,31.252252620773312,,0.10576687610745439,0.13582593424827835,7,10,607,2.0
238.46811233737947,0.5035163953218458,-1.1688594835510262,0.303013711883545,1.055539498799324,16.285102302820682,,1.8510771058959818,-36.83285951342782,27.59669232336998,,0.1329681017959118,0.16463209055971292,8,10,608,3.0
224.89153678424833,0.37252935385227204,-0.5946334592590325,0.15594704422760008,0.9888520381193158,16.446612735941407,,1.2524173350219598,5.4282446413574235,24.073430426626203,,0.18896147487282755,0.1657420370293799,9,10,609,5.0
210.03646568286132,0.3745748315868376,-0.09896035809326165,0.15955400198364256,0.9846722868137361,16.65426093964243,,1.505840602661138,58.2777207770996,22.13386961930275,,0.26189639636397355,0.15738163626966623,10,10,610,3.0
194.23036836630249,0.505345218093872,0.4089083367309563,0.2961515387058258,1.0921201793985365,16.721844020354748,,3.945449434204093,134.17843734985354,22.021208563022615,,0.32929844572067246,0.1958478759087733,11,10,611,2.0
174.59078218433382,0.6866344441013337,0.85271157119751,0.49342782576370237,1.2094674829702377,17.00249663399172,,10.072265315673818,197.6922785668944,23.39409171825409,,0.21684856458306323,0.185828064044098,12,10,612,2.0
160.31298607657624,0.6739728732023238,1.0358592255249022,0.49913244689559955,1.1233331793737413,17.539017633525848,,14.466340592712399,197.2154591137696,25.870336969308852,,0.14330555746436124,0.13302155624016285,13,10,613,2.0
152.678389019516,0.5951741888856885,1.2101956524963384,0.42356540284347544,1.0316049229021074,17.755779035179614,,14.135469425659181,196.24691959960933,28.1910651967144,,0.18037049769282354,0.09668682675220809,14,10,614,4.0
147.6224256686783,0.5664419175300597,1.486074943511964,0.3902458108062743,1.0212466820726398,17.6777697783432,,13.648765590026855,221.03110073657217,29.848689845447538,,0.1941620211410523,0.09123092287091647,15,10,615,3.0
140.7290047534027,0.6410731799201965,1.6775469514465318,0.4676035431060792,1.0849486061058045,17.641366399689197,,17.73757747320556,257.1024923654784,33.005885380249026,,0.1596885155928135,0.13079311965418383,16,10,616,
129.51413736454774,0.8526813562736513,1.5304279545288075,0.6889901683559418,1.2574372002096177,17.710728354053018,,27.935404712585445,279.1762529235839,38.1728944711113,,0.13019636265635492,0.15915083325376284,17,10,617,
116.69405426161194,1.1131388544750214,1.1424370766296388,0.9558922516727448,1.4921318073530199,17.811665315731048,,44.94255744702148,264.3635586000976,38.94349609606743,,0.10907599324345585,0.14070417327211618,18,10,618,2.0
104.09655707546997,1.230215372908592,0.901315821289062,1.074263140159607,1.604036006217003,17.80109795915842,,52.34554607427979,240.23798433276374,36.122105118951794,,0.11747959520101547,0.13916251149233055,19,10,619,4.0
90.09262322135925,1.1359449753847122,0.8229766476135261,0.986621741065979,1.4832191947946547,17.55609340877581,,48.29655115551758,216.9721751418458,32.809213496570585,,0.12907918208479885,0.1704338338533925,20,10,620,
66.5641097967987,0.9519348179359437,0.701982583557129,0.8201644778137207,1.2290148913316727,17.182988778417588,,49.9746410244751,179.81899937866206,28.145314362468717,,0.07498430890321728,0.16104171562797584,21,10,621,
52.55609714316559,0.950099622959137,0.5582123280334486,0.8260993302917481,1.1960859934520722,17.214810851516724,,48.66286722814941,160.352845204834,25.693332273998262,,0.010679253789186549,0.11742772372347543,22,10,622,8.0
44.87655005055237,1.1203649346961977,0.31200858575439483,0.9925757794895174,1.3815035325717924,17.479411248155593,,31.810922582458495,140.39050078759783,25.181388496665956,,-0.05711875830173485,0.12200066071870022,23,10,623,2.0
35.95554956861115,1.2066637040395736,-0.045950494323729885,1.0707968793373108,1.500145616247177,17.565841918746948,,12.207859913024905,97.23983034057619,25.069443696107864,,-0.09544582974553106,0.11595225326149534,24,10,624,3.0
28.94875467477418,0.8905704858989714,-0.05693484109496971,0.7417195419349671,1.2359790483942033,17.333713025270463,,5.510021918334957,67.13762224047855,24.966362560110092,,-0.020336648597717222,0.10253489288768813,25,10,625,4.0
21.825339410919185,0.521486012803078,0.09533789257812408,0.35888318521118157,0.9218817371253967,17.107739599349976,,4.965700593017573,52.989495029785076,25.11176247168541,,0.032481951842307955,0.09640326785738501,26,10,626,
14.048400574607854,0.40802253448009473,-0.048859861846922925,0.24278263360977181,0.8189781455841065,17.052403922547818,,3.093210250732426,29.564249334228634,26.03674704873085,,-0.015351760604381592,0.092495706551486,27,10,627,4.0
8.605284232368462,0.3367557962141037,-0.135701513671874,0.1664033845310211,0.7681737398653032,17.042549527240276,,1.6201387122802657,18.05054960205075,27.833146243610383,,-0.030182686229944244,0.08773685919550092,28,10,628,
7.064913106613162,0.28983088020992254,0.09553976705932676,0.11312401384735082,0.7466715906677246,16.97301109731579,,1.8363994797973646,36.22780119165054,28.81217828368187,,0.00020038285851475823,0.08851979408306195,29,10,629,4.0
7.738913917488105,0.30848232360267636,0.5489261018981928,0.124066398103714,0.7961435042409897,16.608920838596344,,3.310564032958979,79.55429881201167,28.931345329437256,,0.0255384624671936,0.17535592850724196,30,10,630,2.0
18.173981430305474,0.4299811521539687,2.1944762479858397,0.22948037805557275,0.9819821611614228,13.635448821837425,,9.752480440673835,255.49918695434576,29.024607793245316,,0.03581581664919853,0.36767325249004995,31,10,631,
47.33223708545684,0.6009920118503569,4.468105404968262,0.4288927003803251,1.0393736035242083,6.945161490708351,,23.2285710836792,524.9722108271484,31.654101924829483,,0.05874983680009849,0.3775031745261993,32,10,632,
58.424157802993776,0.6672310805444717,4.829971350006104,0.5161375899333955,1.0215986611299517,4.937448450178147,,27.09721857537842,576.2079511262207,33.31166688558579,,0.07708786092877384,0.2007137094344594,33,10,633,3.0
62.979510943061825,0.7938404173297884,4.908595522949218,0.6371945107917785,1.1704229489698412,4.051519958571911,,26.258876293212893,581.950645414795,33.610942401447296,,0.06376300784587863,0.1891467032428308,34,10,634,
69.0679100179062,0.9392095249891279,5.122760597564697,0.7619415285034181,1.3982791058568955,2.6530993797717093,,19.563692762817382,596.2984407714844,32.69404554526329,,0.06103015790343291,0.17452990019654785,35,10,635,
76.94032605936431,0.8477428975687027,5.210860996154786,0.6500682802295683,1.3884425482730867,1.5371032292375562,,13.564759602355949,605.4280432380372,31.439344584169387,,0.13296103103280066,0.10226974738457195,36,10,636,
80.11538014472961,0.7991739527311323,5.167030483795166,0.5945697351818087,1.3676129304885865,1.160913806078911,,14.24133570751954,607.9075043942871,30.58359806025505,,0.1657905841577053,0.059891834306925705,37,10,637,9.0
80.60417016096497,0.8708612565126419,5.283880183502197,0.6669071450729369,1.436695105826378,1.0390115477938657,,21.639952275939947,631.1748036459961,30.135908389987947,,0.12461045979857455,0.07288274202787835,38,10,638,1.0
79.99318264067077,0.9057745665054322,5.74753836694336,0.7079458825206755,1.4470847733573913,1.0110013468050951,,34.898689136718744,684.2164976237792,30.01316006562233,,0.09778398455500603,0.09388274925279776,39,10,639,2.0
80.0130771934433,0.8204826055173875,6.451415308044433,0.623214351829529,1.3595425535316465,1.0193662883806223,,51.82730095703125,748.5051704521485,30.105706273708343,,0.11408562890768048,0.09107205339650377,40,10,640,3.0
82.27872546692657,0.7466861019535065,7.054355008544922,0.5490798583755492,1.287116577149391,1.0601533199615467,,63.30098865228271,801.0164027883301,30.488306205234526,,0.06549180942654609,0.07475615813302218,41,10,641,7.0
86.09373487327576,0.7699255327882768,7.5359325209350585,0.5787797020263672,1.2845207316017149,1.154504213715553,,62.99947273742676,856.5226573144531,31.495690034303664,,-0.053855601125955666,0.09203704255067927,42,10,642,3.0
90.92045304279327,0.9624871890525817,7.88274100466919,0.7698333474235537,1.4830872026481627,1.2263932981081007,,59.441553713134766,926.886307987793,33.41489724152565,,-0.251826362092495,0.1360615189298356,43,10,643,1.0
100.79913900443267,1.3491334585237502,7.8196967916870115,1.145545323047638,1.91350730701828,1.1673728115992548,,54.307819767700195,979.2693950959473,36.83266063920975,,-0.47850795667171475,0.17462888486244071,44,10,644,2.0
108.68853617043304,1.5835158947629928,8.049121202087402,1.3737493542690276,2.1725638931999205,1.1777495745663638,,43.16141190545654,1024.2275092824707,40.94125268080711,,-0.44335919324636464,0.16692309990904275,45,10,645,1.0
106.6560453961792,1.6261204559259415,8.790309297302246,1.4080154529514313,2.248541086856842,1.3694302695384026,,33.07023167272949,1088.805253904297,43.52583160982132,,-0.2236175526607036,0.15492295981474657,46,10,646,4.0
104.24597432328034,1.5917105501108169,9.835686610778808,1.3657552103061676,2.245536694189072,1.6294775967121122,,22.71219970593262,1172.2978302072754,44.774653305196765,,0.02038034077763562,0.15939712648830254,47,10,647,2.0
110.7573199363556,1.3008194018774033,11.558756557647705,1.0720055939044952,1.9660590373430253,1.64360270058775,,12.785440114501952,1301.9107681137696,44.58123441625595,,0.20487069187283524,0.15539930217389716,48,10,648,1.0
119.69022385363769,0.9668648937368391,12.999629729736329,0.7351515532550812,1.6437090742483138,1.3456696000504502,,10.214513372863763,1415.0197926989747,44.215048678359985,,0.17623056589126584,0.12352655700271017,49,10,649,2.0
123.91153163690186,0.8505721564912796,13.790882696289064,0.6231312127323148,1.5103278675479888,1.1940347393045423,,11.541901665039063,1497.6794250197754,44.7255599442482,,0.007741351716518463,0.11213591684282401,50,10,650,4.0
124.95129255188752,0.8916792495307921,14.82196254650879,0.6741722231063842,1.5117106424160003,1.2600083629035952,,15.507827465881348,1622.279798425293,47.00537206353187,,-0.15741753303289407,0.17056414571101258,51,10,651,1.0
124.81011614392852,1.0963799559020997,16.667451553771972,0.8781252192020417,1.719403427591324,1.5232251911468513,,27.450262326538088,1821.6663229318847,53.6584625576973,,-0.024628601806163775,0.24873495358723585,52,10,652,
124.71730264459228,1.2944790581207275,18.55655732394409,1.0709439715862275,1.9385983855323792,1.7625260514087682,,39.22000086309814,2011.2229164001465,60.1451131284523,,0.19101906693816173,0.2772717490817171,53,10,653,
124.9060927939148,1.373513514014244,21.456781120635988,1.1541214406909943,2.001074668205261,1.899915804897784,,40.754593515197755,2293.9917527111816,63.52846640748977,,0.1593420482003689,0.2736142863998335,54,10,654,
125.23580962877655,1.3279904830617906,24.666419122161862,1.117776864578247,1.9188561316213608,2.0777325798239703,,36.8113087333374,2601.9753977277833,64.38331761175155,,0.10958862356901178,0.23164890454566267,55,10,655,5.0
126.56782901566315,1.2429024326267244,26.910087731140138,1.044563296508789,1.7862480217790604,2.4034146975202564,,34.20540552099609,2816.0107098708495,61.05335522799492,,0.07695351642966264,0.19445986194209688,56,10,656,4.0
131.8271496569748,1.3065288973608018,28.237222445526122,1.1176361676445006,1.8121059118108749,3.1126911529006955,,33.52742411120606,2961.8176284541014,53.00708766647339,,-0.11134797598242763,0.22187425354741697,57,10,657,3.0
142.023066332489,1.4595255341424942,28.203735031585694,1.266288873462677,1.9824952022514342,3.9872687364449497,,42.040915683288574,2994.6943297470702,44.903370427246095,,-0.3211834774494171,0.23239521187643572,58,10,658,1.0
150.6518083425293,1.4951525310707092,28.05225792086792,1.2956177888336182,2.043293299061775,4.512791779038429,,53.04741766271973,3000.1419919990235,41.113631557912825,,-0.34344931048631666,0.2291761508680205,59,10,659,4.0
334.8253392913284,1.0294017114534377,3.848053873443604,0.7707926446990967,1.8138595217571258,17.53599637192726,,3.0182606706542856,496.53291056982425,29.461434251728058,,-0.02386495939016342,0.15183234902614656,0,11,660,1.0
332.73949116005707,0.8184116389636995,2.6928805921325694,0.5696599825935365,1.5634452785005568,17.62767189618158,,6.161458685180662,365.3017666442872,28.301875925712586,,0.16138196335792543,0.14622872854431795,1,11,661,4.0
328.3913243875656,0.6581889219608308,1.5567666368408197,0.41748985343170153,1.3709944435749055,17.72896886800337,,8.131071191650378,241.1990735429688,27.528618185787202,,0.24606495775818826,0.13012127764781448,2,11,662,7.0
321.74196551718137,0.5897132093887327,0.8618077978210454,0.35204019797897335,1.290410095471382,17.711243662690162,,6.787912258666992,165.99123523803723,28.070226887607575,,0.2207728381097317,0.13271679236698258,3,11,663,4.0
305.2843424075241,0.5938997479295733,0.21335133929443373,0.34930300308608997,1.322289341519356,17.5109862554698,,3.7697863558960023,101.05587602636729,30.11830043682098,,0.13786106986880298,0.18896249971681303,4,11,664,
275.3467863211746,0.6600623501663208,-0.5321117449340811,0.40547305622673013,1.4284298833198548,17.290201211032866,,2.0262717493286146,35.488731039306685,33.709845379066465,,0.07459895231366154,0.19379054393974626,5,11,665,2.0
255.91680049017333,0.6523902156105041,-1.0994265369873055,0.414036383239746,1.3557902053670885,17.16788247042465,,2.057032306152351,-21.99632421728529,34.4606902836895,,0.07668129204988483,0.13487421699768953,6,11,666,6.0
244.89088973225404,0.5699211413402558,-1.4322700566101076,0.3630976979084015,1.1471986165275574,17.170628430148604,,1.9636576209716878,-63.52133834130859,31.240822373209,,0.06746808771610258,0.12401228594868152,7,11,667,4.0
234.0160610382767,0.47891968486881265,-1.232414320220947,0.28669286756896994,0.9978275040807727,17.238536225892545,,1.492880571105971,-49.45516447412115,26.82083815645218,,0.045569934360981,0.1336737537741903,8,11,668,3.0
220.62969072817992,0.43103893814754457,-0.5815353679199209,0.23251815276145926,0.9751059988632202,17.146458337359903,,1.1991719041748041,12.140968504882721,23.38445210999489,,0.033588526269197394,0.12535242605573943,9,11,669,
206.06071827900695,0.4647224126176832,-0.08571976712036111,0.2642069394302369,1.0167966611337662,17.03391634281254,,1.347665759704583,65.21246369848632,21.38132360733986,,0.0041387979114054785,0.12630424789173497,10,11,670,9.0
